ID,Título,Esfera,Status de Funcionamento,Tipo,Temática,Estado,Município,Site Oficial,Link no MuseusBR
82037,Centro de Memória do Tribunal Regional do Trabalho no Paraná,PÚBLICA – Federal,Aberto,Clássico/Tradicional,História,PR,Curitiba,http://www.trt9.jus.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82037
82038,Museu do Carmo,PRIVADA – Organização Religiosa,Fechado,- NÃO INFORMADO -,- NÃO INFORMADO -,BA,Salvador,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82038
82039,Museu Histórico e Pedagógico Embaixador Hélio Antônio Scarabôtolo,PÚBLICA – Municipal,Fechado,Clássico/Tradicional,História,SP,Marília,http://www.marilia.sp.gov.br/secretarias/cultura/2.0/centro-cultural/museu-histórico.php,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82039
82040,Museu Ivan Ferreira Valente,PRIVADA – Não informada,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,AM,Manaus,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82040
82041,Museu do Instituto Histórico e Geográfico do Rio Grande do Norte,PRIVADA – Associação,Fechado,Clássico/Tradicional,História,RN,Natal,http://ihgrn.org.br/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82041
82042,Centro Cultural Malba Tahan,PÚBLICA – Municipal,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,SP,Queluz,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82042
82043,Museu Farroupilha,PÚBLICA – Municipal,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,RS,Triunfo (Rio Grande do Sul),,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82043
82045,Museu Marciano Rodrigues Jacques,PRIVADA – Associação,Aberto,Clássico/Tradicional,História,RS,Alegrete,http://ctgoswaldoaranha.blogspot.com.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82045
82046,Museu do Recôncavo Wanderley Pinho,PÚBLICA – Estadual/Distrital,Fechado,Clássico/Tradicional,História,BA,Candeias (Bahia),http://www.ipac.ba.gov.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82046
82047,Museu de Ivorá/casa de Cultura Alberto Pasqualini,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,RS,Ivorá,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82047
82048,Museu Histórico de Rio Pomba,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,MG,Rio Pomba,http://www.riopomba.mg.gov.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82048
82049,Casa Sede da Fazenda Florestal - Palacete do Pinho/Instituto Agronômico do Paraná - IAPAR,- NÃO INFORMADA -,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,PR,Fernandes Pinheiro,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82049
82050,Memorial do Poder Judiciário de Sergipe,PÚBLICA – Estadual/Distrital,Aberto,Clássico/Tradicional,História,SE,Aracaju,http://www.tjse.jus.br/memorial/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82050
82051,Museu Histórico Pedagógico Alfredo e Afonso de Taunay de Casa Branca,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,SP,Casa Branca,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82051
82052,Museu de Arte Moderna Aloísio Magalhães - MAMAM,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,"Artes, arquitetura e linguística",PE,Recife,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82052
82053,Museu Histórico Emílio da Silva,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,SC,Jaraguá do Sul,http://www.jaraguadosul.sc.gov.br/museu-emilio-da-silva-apresentacao,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82053
82054,Museu de Peças Sacras da Igreja Matriz,PRIVADA – Organização Religiosa,Aberto,Clássico/Tradicional,"Artes, arquitetura e linguística",PR,Rolândia,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82054
82055,Museu do Cacau - Núcleo Ilhéus,PÚBLICA – Estadual/Distrital,Fechado,- NÃO INFORMADO -,- NÃO INFORMADO -,BA,Ilhéus,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82055
82056,Centro Cultural Banco do Brasil - CCBB Brasília,MISTA,Aberto,Clássico/Tradicional,História,DF,Brasília,http://culturabancodobrasil.com.br/portal/distrito-federal/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82056
82057,Casa de Cultura de Estância,PÚBLICA – Estadual/Distrital,Fechado,- NÃO INFORMADO -,- NÃO INFORMADO -,SE,Estância,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82057
82058,Museu Odontológico Doutora Grace Harriet Clark Alvarez,PRIVADA – Não informada,Fechado,Clássico/Tradicional,História,SP,Piracicaba,http://www.apcdpiracicaba.org.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82058
82059,Museu dos Ex-votos de Sergipe,PRIVADA – Não informada,Aberto,Clássico/Tradicional,História,SE,São Cristóvão,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82059
82060,Memorial Governador Jorge Teixeira de Oliveira,PRIVADA – Não informada,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,RO,Porto Velho,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82060
82061,Museu Vivo de Ciências e Tecnologia,PÚBLICA – Municipal,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,PB,Campina Grande,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82061
82063,Museu de Pedra Tinho Leopoldino,PÚBLICA – Municipal,Aberto,Museu de Território/Ecomuseu,História,SP,São Carlos (São Paulo),,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82063
82062,Museu de Anatomia Professor Renato Locchi - Universidade Federal de São Paulo,PÚBLICA – Federal,Aberto,Clássico/Tradicional,"Educação, esporte e lazer",SP,São Paulo,http://dmorfo.sites.unifesp.br/index.php/informes-2/38-museu-de-anatomia-historia,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82062
82064,Museu de Ciências Naturais - Universidade de Caxias do Sul,PRIVADA – Fundação,Aberto,Clássico/Tradicional,"Ciências exatas, da terra, biológicas e da saúde",RS,Caxias do Sul,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82064
82065,Museu de Arte Popular de Diadema,PÚBLICA – Municipal,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,SP,Diadema,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82065
82066,Centro Interdisciplinar de Ciência - Escola Técnica Estadual Professor José Sant'ana de Castro,PÚBLICA – Estadual/Distrital,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,SP,Cruzeiro,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82066
82067,Museu Anton Eyng,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,SC,Forquilhinha,http://www.forquilhinha.sc.gov.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82067
82068,Centro Cultural da Vila Itoupava,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,SC,Blumenau,http://www.arquivodeblumenau.com.br/vilaitoupava.html,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82068
82069,Parque Estadual Cabeça do Cachorro,PÚBLICA – Estadual/Distrital,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,PR,São Pedro do Iguaçu,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82069
82070,Museu Crioulo,PÚBLICA – Municipal,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,RS,Uruguaiana,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82070
82071,Museu Gaúcho da Força Expedicionária Brasileira Marechal Mascarenhas de Moraes,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,RS,São Gabriel (Rio Grande do Sul),,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82071
82072,Museu de Som e Imagem,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,Antropologia e arqueologia,CE,Cruz,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82072
82073,Centro de Memória da Justiça Eleitoral (Maceió),PÚBLICA – Federal,Aberto,Clássico/Tradicional,História,AL,Maceió,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82073
82074,Museu Diocesano de Arte Sacra Padre Antônio Nóbrega de São Francisco do Sul,PRIVADA – Não informada,Aberto,Clássico/Tradicional,"Artes, arquitetura e linguística",SC,São Francisco do Sul,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82074
82075,Museu da Motocicleta (Coleção Assis Pegado),PARTICULAR,Aberto,Clássico/Tradicional,Meios de comunicação e transporte,CE,Fortaleza,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82075
82077,Museu de Odontologia Professor Doutor Geraldo Halfeld - Associação Brasileira de Odontologia/JF,PRIVADA – Associação,Aberto,Clássico/Tradicional,História,MG,Juiz de Fora,http://www.abojf.com.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82077
82079,Museu Histórico Fernando Ferrari,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,RS,São Pedro do Sul,https://www.facebook.com/Museus-Fernando-Ferrari-e-Walter-Ilha-2003045566626706/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82079
82080,Museu Histórico Aurélio Dolabella,PÚBLICA – Municipal,Fechado,Clássico/Tradicional,História,MG,Santa Luzia (Minas Gerais),,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82080
82081,Museu Fotográfico Irmão Ademar da Rocha,PÚBLICA – Municipal,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,RS,Faxinal do Soturno,http://www.faxinal.com,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82081
82082,Estação Ecológica da Universidade Federal de Minas Gerais,PÚBLICA – Federal,Aberto,Museu de Território/Ecomuseu,"Ciências exatas, da terra, biológicas e da saúde",MG,Belo Horizonte,http://www.ufmg.br/estacaoecologica,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82082
82084,Museu de Arqueologia de Lomba Alta,PRIVADA – Não informada,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,SC,Alfredo Wagner,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82084
82083,Memorial Coluna Prestes - Santo Ângelo,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,RS,Santo Ângelo,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82083
82085,Forte de Santa Catarina,PÚBLICA – Municipal,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,PB,Cabedelo,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82085
82087,Museu da Arte de Rio do Sul - MARS,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,"Artes, arquitetura e linguística",SC,Rio do Sul,http://www.fundacaocultural.art.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82087
82088,Museu de Anatomia Humana Professor Alfonso Bovero - Universidade de São Paulo,PÚBLICA – Estadual/Distrital,Aberto,Clássico/Tradicional,"Ciências exatas, da terra, biológicas e da saúde",SP,São Paulo,http://museu.icb.usp.br/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82088
82089,Museu Histórico Jornal Destaque,PRIVADA – Não informada,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,RS,Esteio,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82089
82090,Centro de Cultura Dalila Ferreira de Souza,PÚBLICA – Municipal,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,PE,Betânia,http://www.betania.pe.gov.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82090
82091,Museu de Antiguidades Senhor Onildo Luz Silva,PRIVADA – Não informada,Fechado,Clássico/Tradicional,História,BA,Jussiape,http://www.jussiape.webnode.com.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82091
82092,Parque Estadual do Cerrado,PÚBLICA – Estadual/Distrital,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,PR,Jaguariaíva,http://www.iap.pr.gov.br/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82092
82093,Museu Rural Mamédio Francisco Militão,PRIVADA – Não informada,Aberto,Museu de Território/Ecomuseu,História,MG,Inhapim,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82093
82094,Museu Municipal Dona Ernestina,PÚBLICA – Municipal,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,RS,Ernestina,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82094
82095,Museu Dercy Gonçalves,PÚBLICA – Municipal,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,RJ,Santa Maria Madalena,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82095
82096,Museu Comendador Ananias Arruda,PRIVADA – Não informada,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,CE,Baturité,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82096
82097,Casa dos Povos da Floresta,PÚBLICA – Estadual/Distrital,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,AC,Rio Branco (Acre),,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82097
82098,Museu Casa Zinani,PRIVADA – Não informada,Aberto,Clássico/Tradicional,Antropologia e arqueologia,RS,Caxias do Sul,http://www.estradaimigrante.com.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82098
82099,Museu Escolar do Colégio Evangélico Augusto Pestana,PRIVADA – Não informada,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,RS,Ijuí,http://www.ceap.com.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82099
82100,Museu Ferroviário de São Geraldo,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,MG,São Geraldo,https://www.instagram.com/visitesaogeraldo.mg/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82100
82101,Museu Histórico de Sergipe,PÚBLICA – Estadual/Distrital,Aberto,Clássico/Tradicional,História,SE,São Cristóvão,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82101
82102,Centro Cultural Flávio Rangel,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,SP,Tabapuã,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82102
82103,Instituto Cultural Amilcar Martins,PRIVADA – Não informada,Fechado,Clássico/Tradicional,História,MG,Belo Horizonte,http://www.icam.org.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82103
82104,Memorial Padre Mororó,PÚBLICA – Municipal,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,CE,Groaíras,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82104
82105,Museu do Lixo (COMCAP),PÚBLICA – Municipal,Aberto,Clássico/Tradicional,Produção de bens e serviços,SC,Florianópolis,http://museudolixocomcap.blogspot.com.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82105
82106,Museu de Arte Popular do Recife - MAP,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,"Artes, arquitetura e linguística",PE,Recife,http://museudeartepopular.wordpress.com/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82106
82107,Casa Bucovina,- NÃO INFORMADA -,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,PR,Rio Negro (Paraná),http://www.rionegro.pr.gov.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82107
82108,Museu e Arquivo Histórico Municipal de Itu - Synésio Sampaio Góes,PÚBLICA – Estadual/Distrital,Aberto,Clássico/Tradicional,"Artes, arquitetura e linguística",SP,Itu,http://www.itu.sp.gov.br/cultura,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82108
82109,Museu da Imagem e do Som de Campinas,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,Meios de comunicação e transporte,SP,Campinas,http://www.campinas.sp.gov.br/governo/cultura/museus/verMuseu.php?idMuseu=6&amp;sigla=MIS,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82109
82110,Little Museum - Pequeno Museu,PRIVADA – Não informada,Aberto,Clássico/Tradicional,História,PR,Castro,http://www.pousadadocanyonguartela.com.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82110
82111,Museu da Varig,PRIVADA – Não informada,Fechado,- NÃO INFORMADO -,- NÃO INFORMADO -,RS,Porto Alegre,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82111
82112,Museu do Cinqüentenário do Colégio Teutônia,PRIVADA – Não informada,Fechado,- NÃO INFORMADO -,- NÃO INFORMADO -,RS,Teutônia,http://www.colegioteutonia.com.br/museu.html,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82112
82113,Casa da Memória - Universidade da Amazônia,PRIVADA – Não informada,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,PA,Belém (Pará),http://www.unama.br/casaDaMemoria,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82113
82114,Estação do Conhecimento,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,RS,Santiago,http://www.pmsantiago.com.br/estacao,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82114
82115,Museu da Escola Professora Ana Maria Casasanta Peixoto,PÚBLICA – Estadual/Distrital,Aberto,Clássico/Tradicional,"Educação, esporte e lazer",MG,Belo Horizonte,http://escoladeformacao.educacao.mg.gov.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82115
82116,Museu e Arquivo Histórico Emidio de Oliveira,PÚBLICA – Municipal,Fechado,- NÃO INFORMADO -,- NÃO INFORMADO -,RS,Nova Santa Rita (Rio Grande do Sul),http://www.novasantarita.rs.gov.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82116
82117,Museu Municipal Histórico e Indígena de Rosário Oeste,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,MT,Rosário Oeste,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82117
82118,Museu Arquidiocesano de Arte Sacra,PRIVADA – Não informada,Aberto,Clássico/Tradicional,"Artes, arquitetura e linguística",RJ,Rio de Janeiro,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82118
82119,Museu Histórico José Zanella,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,PR,Pato Branco,http://www.patobranco.pr.gov.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82119
82120,Fundação Museu Histórico e Centro Cultural Professora Maria Aparecida da Silva Ayres,PÚBLICA – Municipal,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,PR,Uniflor,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82120
82121,Museu de Paleontologia Professor Antonio Celso de Arruda Campos,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,Antropologia e arqueologia,SP,Monte Alto,http://www.montealto.sp.gov.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82121
82122,Casa da Cultura José Gonçalves de Queiroz,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,"Educação, esporte e lazer",PR,Jardim Olinda,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82122
82123,Museu Hassis,PRIVADA – Não informada,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,SC,Florianópolis,http://www.fundacaohassis.org.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82123
82124,Museu do Imigrante Polonês,PRIVADA – Associação,Aberto,Clássico/Tradicional,História,ES,Águia Branca,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82124
82126,Museu de Geociências da Universidade de São Paulo,PÚBLICA – Estadual/Distrital,Aberto,Clássico/Tradicional,"Ciências exatas, da terra, biológicas e da saúde",SP,São Paulo,http://www.igc.usp.br/museu,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82126
82127,Museu Municipal de Victor Graeff,PÚBLICA – Municipal,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,RS,Victor Graeff,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82127
82128,Museu da República,PÚBLICA – Federal,Aberto,Clássico/Tradicional,História,RJ,Rio de Janeiro,http://museudarepublica.museus.gov.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82128
82129,Museu de Ciências e Artes do Instituto Mairiporã,PRIVADA – Não informada,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,SP,Mairiporã,http://www.im.br/museu/museu.htm,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82129
82130,Sala da Memória de Candói,PÚBLICA – Municipal,Fechado,- NÃO INFORMADO -,- NÃO INFORMADO -,PR,Candói,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82130
